id,fold,language,duration,type,categories,is_chunked,freshness,auxiliary_rate,conjugate_rate,normalization_rate,tobe_verb_rate,preposition_rate,pronoun_rate,document_entropy,easiness,silent_period_rate,fraction_stopword_coverage,fraction_stopword_presence,title_word_count,word_count,speaker_speed,topic_1_pageRank_url,topic_1_pageRank_val,topic_2_pageRank_url,topic_2_pageRank_val,topic_3_pageRank_url,topic_3_pageRank_val,topic_4_pageRank_url,topic_4_pageRank_val,topic_5_pageRank_url,topic_5_pageRank_val,topic_1_cosine_url,topic_1_cosine_val,topic_2_cosine_url,topic_2_cosine_val,topic_3_cosine_url,topic_3_cosine_val,topic_4_cosine_url,topic_4_cosine_val,topic_5_cosine_url,topic_5_cosine_val,mean_star_rating,view_count,num_sessions,mean_engagement,med_engagement,stdev_engagement_rate
2631,4,en,100,vid,stem,0,15490,0.028806584,0.020576132,0.004115226,0.057613169,0.148148148,0.074074074,6.594547431,86.83560185,0,0.159021407,0.563786008,1,243,140.1923077,http://en.wikipedia.org/wiki/Mathematics,0.016017186,http://en.wikipedia.org/wiki/Complex_network,0.015630029,http://en.wikipedia.org/wiki/Oedipus_complex,0.011116741,http://en.wikipedia.org/wiki/The_Holocaust,0.00774952,http://en.wikipedia.org/wiki/Graph_(discrete_mathematics),0.007141431,http://en.wikipedia.org/wiki/Hope,0.229500005,http://en.wikipedia.org/wiki/Scientific_method,0.219225513,http://en.wikipedia.org/wiki/Going-to_future,0.211990813,http://en.wikipedia.org/wiki/Afterlife,0.209230465,http://en.wikipedia.org/wiki/Free_will,0.201226349,-1,111,8,0.620403849,0.69614,0.389712577
2632,4,en,1180,vdm,stem,0,14780,0.016134947,0.046204621,0.02530253,0.038137147,0.123579025,0.090575724,8.306759106,71.87364258,0.197273262,0.486238532,0.532086542,2,2714,137.8831499,http://en.wikipedia.org/wiki/Computer_vision,0.007272767,http://en.wikipedia.org/wiki/Algorithm,0.005542945,http://en.wikipedia.org/wiki/Spherical_harmonics,0.004393253,http://en.wikipedia.org/wiki/Supervised_learning,0.003893789,http://en.wikipedia.org/wiki/Feature_(machine_learning),0.002387543,http://en.wikipedia.org/wiki/Algorithm,0.257004709,http://en.wikipedia.org/wiki/Machine_learning,0.256087568,http://en.wikipedia.org/wiki/Scientific_method,0.253176008,http://en.wikipedia.org/wiki/Experiment,0.249104448,http://en.wikipedia.org/wiki/Computer_vision,0.247190273,5,991,10,0.222366131,0.1338,0.278501176
2633,4,en,880,vl,misc,0,14680,0.007215875,0.033674083,0.029464823,0.051112447,0.122068551,0.118460613,7.781042027,88.49748091,0.32267102,0.397553517,0.607937462,4,1621,110.0226244,http://en.wikipedia.org/wiki/Intelligence_quotient,0.01617511,http://en.wikipedia.org/wiki/Mental_age,0.007665216,http://en.wikipedia.org/wiki/Intelligent_design,0.005630155,http://en.wikipedia.org/wiki/Standard_deviation,0.005478638,http://en.wikipedia.org/wiki/Middle_Ages,0.003442354,http://en.wikipedia.org/wiki/Mental_age,0.296303746,http://en.wikipedia.org/wiki/Teleological_argument,0.262953354,http://en.wikipedia.org/wiki/Time,0.251681977,http://en.wikipedia.org/wiki/Being,0.235469254,http://en.wikipedia.org/wiki/Experiment,0.232371756,-1,528,6,0.213001508,0.0641,0.386018065
2634,4,en,1440,vl,stem,0,16950,0.013593883,0.032851883,0.045312943,0.038516001,0.122628151,0.094024356,7.908155049,72.32774302,0,0.443425077,0.541206457,7,3531,146.7174515,http://en.wikipedia.org/wiki/Semantics,0.010437053,http://en.wikipedia.org/wiki/Gauss_(unit),0.009672634,http://en.wikipedia.org/wiki/Information_retrieval,0.007563392,http://en.wikipedia.org/wiki/Knowledge_extraction,0.007411691,http://en.wikipedia.org/wiki/Named-entity_recognition,0.002739856,http://en.wikipedia.org/wiki/Information,0.242547908,http://en.wikipedia.org/wiki/Information_retrieval,0.23412021,http://en.wikipedia.org/wiki/Knowledge,0.230706709,http://en.wikipedia.org/wiki/Time,0.230541399,http://en.wikipedia.org/wiki/Lawsuit,0.224628621,-1,41,28,0.516610779,0.52833,0.386682584
2635,4,en,1460,vl,stem,0,13760,0.014138818,0.032904884,0.026735219,0.034190231,0.120051414,0.121079692,8.002396704,75.18637663,0.237144705,0.489296636,0.593573265,9,3807,156.5592872,http://en.wikipedia.org/wiki/Quadratic_form,0.004742359,http://en.wikipedia.org/wiki/Logistic_regression,0.003861928,http://en.wikipedia.org/wiki/Partial_derivative,0.003804687,http://en.wikipedia.org/wiki/Quadratic_programming,0.003491692,http://en.wikipedia.org/wiki/Euclidean_vector,0.003460778,http://en.wikipedia.org/wiki/Euclidean_vector,0.258881434,http://en.wikipedia.org/wiki/Basis_(linear_algebra),0.22528998,http://en.wikipedia.org/wiki/Imaginary_unit,0.22491009,http://en.wikipedia.org/wiki/English_modal_verbs,0.212800512,http://en.wikipedia.org/wiki/Problem_solving,0.20901729,-1,1157,13,0.324396478,0.12613,0.374636794
2636,4,non-en,4580,vl,stem,0,14200,0.01428282,0.045786062,0.01934765,0.045380875,0.126924635,0.126823339,8.482241302,76.29116917,0,0.678899083,0.622366289,7,9872,129.2710607,http://en.wikipedia.org/wiki/Patent,0.003939776,http://en.wikipedia.org/wiki/Innovation,0.002941837,http://en.wikipedia.org/wiki/Ethics,0.002527559,http://en.wikipedia.org/wiki/Torque,0.002376632,http://en.wikipedia.org/wiki/Electric_vehicle,0.001773165,http://en.wikipedia.org/wiki/Reality,0.249664907,http://en.wikipedia.org/wiki/Time,0.238261146,http://en.wikipedia.org/wiki/Free_will,0.235601006,http://en.wikipedia.org/wiki/Being,0.226107791,http://en.wikipedia.org/wiki/Human_nature,0.225521029,-1,795,8,0.342160989,0.27275,0.359114233
2637,4,en,2280,vl,stem,0,13490,0.012188928,0.037074657,0.029710513,0.040629761,0.115540884,0.133316404,7.755229421,82.59682388,0.380727865,0.474006116,0.60817674,7,3865,101.8445323,http://en.wikipedia.org/wiki/Stochastic_differential_equation,0.009111538,http://en.wikipedia.org/wiki/Discrete_time_and_continuous_time,0.008885406,http://en.wikipedia.org/wiki/Differential_equation,0.00662503,http://en.wikipedia.org/wiki/Nonlinear_system,0.003800996,http://en.wikipedia.org/wiki/State_space,0.002864025,http://en.wikipedia.org/wiki/Time,0.278066972,http://en.wikipedia.org/wiki/Differential_equation,0.255565852,http://en.wikipedia.org/wiki/Nonlinear_system,0.252945441,http://en.wikipedia.org/wiki/Experiment,0.247239921,http://en.wikipedia.org/wiki/Scientific_method,0.243272482,-1,777,6,0.058615136,0.02578,0.060714595
2638,4,non-en,3230,vl,stem,0,15150,0.013888889,0.036398467,0.017401022,0.029693487,0.119093231,0.119252874,8.242953702,87.72409029,0,0.596330275,0.621966794,6,6264,116.2871287,http://en.wikipedia.org/wiki/Wine,0.003385907,http://en.wikipedia.org/wiki/Capacitor,0.003180226,http://en.wikipedia.org/wiki/Ammonia,0.0028128,http://en.wikipedia.org/wiki/Pressure,0.00235949,http://en.wikipedia.org/wiki/Temperature,0.002343836,http://en.wikipedia.org/wiki/Time,0.33025072,http://en.wikipedia.org/wiki/Free_will,0.306938322,http://en.wikipedia.org/wiki/Water,0.294095477,http://en.wikipedia.org/wiki/Pressure,0.287707284,http://en.wikipedia.org/wiki/Temperature,0.276385223,-1,294,6,0.108486541,0.12893,0.085967637
2639,4,en,1220,vl,misc,0,14130,0.027217269,0.048334115,0.023932426,0.030502112,0.114500235,0.150164242,7.685942422,85.37997403,0.324632623,0.458715596,0.626466448,11,2079,102.4137931,http://en.wikipedia.org/wiki/Stream_of_consciousness,0.007930951,http://en.wikipedia.org/wiki/Psychology,0.004794508,http://en.wikipedia.org/wiki/Cognitive_dissonance,0.003690301,http://en.wikipedia.org/wiki/Dynamical_system,0.002998935,http://en.wikipedia.org/wiki/Confirmation_bias,0.002898368,http://en.wikipedia.org/wiki/Experiment,0.261432148,http://en.wikipedia.org/wiki/Free_will,0.247821714,http://en.wikipedia.org/wiki/Time,0.247103008,http://en.wikipedia.org/wiki/Attitude_(psychology),0.242387994,http://en.wikipedia.org/wiki/Motivation,0.234423444,-1,728,7,0.350416965,0.14636,0.44483365
2640,4,en,2990,vl,misc,0,13560,0.016951863,0.030705262,0.008156085,0.045418199,0.119942428,0.12793859,7.875708391,94.45913385,0.285018993,0.571865443,0.622741084,15,6048,121.4051522,http://en.wikipedia.org/wiki/Soul_music,0.013191859,http://en.wikipedia.org/wiki/Spacetime,0.009644337,http://en.wikipedia.org/wiki/Caboose,0.009396753,http://en.wikipedia.org/wiki/Metaphysics,0.007616467,http://en.wikipedia.org/wiki/Personal_identity,0.007362128,http://en.wikipedia.org/wiki/Time,0.22637171,http://en.wikipedia.org/wiki/Personal_identity,0.18785861,http://en.wikipedia.org/wiki/English_modal_verbs,0.186323401,http://en.wikipedia.org/wiki/Politics_of_the_United_States,0.180813544,http://en.wikipedia.org/wiki/Free_will,0.177371743,5,521,6,0.601512823,0.76449,0.472038108
2641,4,non-en,1200,vl,misc,0,14390,0.020694752,0.035476718,0.008499631,0.036215817,0.096821877,0.155580192,7.782714695,96.41054324,0,0.519877676,0.684035477,4,2706,135.5258765,http://en.wikipedia.org/wiki/Don_(honorific),0.005300085,http://en.wikipedia.org/wiki/Aikido,0.00457453,http://en.wikipedia.org/wiki/Coke_(fuel),0.003966865,http://en.wikipedia.org/wiki/Four-dimensional_space,0.003944415,http://en.wikipedia.org/wiki/Mathematics,0.003683936,http://en.wikipedia.org/wiki/English_modal_verbs,0.170433181,http://en.wikipedia.org/wiki/I,0.160947459,http://en.wikipedia.org/wiki/Free_will,0.160429772,http://en.wikipedia.org/wiki/Being,0.153961662,http://en.wikipedia.org/wiki/Reality,0.150817628,5,966,8,0.489335246,0.45737,0.386176571
2642,4,en,4040,vl,misc,0,15020,0.015207841,0.036076377,0.010729976,0.039624873,0.100540723,0.11929706,8.598977806,88.19290816,0,0.727828746,0.609665428,3,11494,170.5763047,http://en.wikipedia.org/wiki/Frontal_lobe,0.00282501,http://en.wikipedia.org/wiki/Electrodermal_activity,0.002574673,http://en.wikipedia.org/wiki/Brain,0.002244802,http://en.wikipedia.org/wiki/Heuristic,0.002207938,http://en.wikipedia.org/wiki/Prefrontal_cortex,0.001908942,http://en.wikipedia.org/wiki/Being,0.198004491,http://en.wikipedia.org/wiki/Free_will,0.197269259,http://en.wikipedia.org/wiki/Time,0.191012874,http://en.wikipedia.org/wiki/English_modal_verbs,0.183988149,http://en.wikipedia.org/wiki/Question,0.174229283,-1,81,5,0.352785996,0.03917,0.457086746
2643,4,en,5270,vtt,stem,0,14430,0.015059785,0.037384592,0.021870743,0.038444075,0.122067504,0.121840472,8.42873802,81.65199871,0.204366834,0.657492355,0.60080218,7,12927,147.2044031,http://en.wikipedia.org/wiki/Electrode,0.006632708,http://en.wikipedia.org/wiki/Brain,0.003874114,http://en.wikipedia.org/wiki/Motor_cortex,0.003571219,http://en.wikipedia.org/wiki/Epilepsy,0.002915264,http://en.wikipedia.org/wiki/Cerebral_cortex,0.002555949,http://en.wikipedia.org/wiki/Brain,0.18474171,http://en.wikipedia.org/wiki/Time,0.175983791,http://en.wikipedia.org/wiki/Being,0.172015979,http://en.wikipedia.org/wiki/Visual_perception,0.17055004,http://en.wikipedia.org/wiki/Human_nature,0.164668023,5,1340,13,0.215435551,0.01353,0.362545547
2644,4,en,1550,vl,stem,0,14410,0.015418502,0.04185022,0.017621145,0.035242291,0.102894903,0.139395846,7.798010217,89.99019901,0.261475767,0.452599388,0.618942731,4,3123,121.0465116,http://en.wikipedia.org/wiki/Sparse_matrix,0.009511166,http://en.wikipedia.org/wiki/Computer_vision,0.004055734,http://en.wikipedia.org/wiki/Connected_space,0.003458775,http://en.wikipedia.org/wiki/Graph_(abstract_data_type),0.003159268,http://en.wikipedia.org/wiki/Pixel,0.002609149,http://en.wikipedia.org/wiki/Free_will,0.221066557,http://en.wikipedia.org/wiki/Being,0.211084655,http://en.wikipedia.org/wiki/English_modal_verbs,0.206417837,http://en.wikipedia.org/wiki/Mathematical_model,0.20138731,http://en.wikipedia.org/wiki/Lawsuit,0.19724603,1,627,15,0.172969811,0.05546,0.288608126
2645,4,non-en,5620,vl,misc,0,12090,0.012023397,0.044844021,0.015706239,0.043219237,0.112651646,0.116767764,8.367397492,89.2607578,0,0.663608563,0.63084922,5,9232,98.56227758,http://en.wikipedia.org/wiki/Gene,0.005579844,http://en.wikipedia.org/wiki/Egg_cell,0.005472062,http://en.wikipedia.org/wiki/Cloning,0.003795469,http://en.wikipedia.org/wiki/Cell_(biology),0.003725916,http://en.wikipedia.org/wiki/Embryo,0.003468402,http://en.wikipedia.org/wiki/Cell_(biology),0.232084456,http://en.wikipedia.org/wiki/Cloning,0.223490712,http://en.wikipedia.org/wiki/Developmental_biology,0.219963703,http://en.wikipedia.org/wiki/Human_nature,0.194021869,http://en.wikipedia.org/wiki/Time,0.193239657,5,467,15,0.187119881,0.08536,0.27314146
2646,4,en,2950,vtt,stem,1,15960,0.014800285,0.0388136,0.015989063,0.03393961,0.134391346,0.129220162,8.311023961,85.62262226,0.040560973,0.642201835,0.596231574,5,16450,334.8032564,http://en.wikipedia.org/wiki/Machine_learning,0.006945887,http://en.wikipedia.org/wiki/Deep_learning,0.006704727,http://en.wikipedia.org/wiki/Neural_network,0.005881347,http://en.wikipedia.org/wiki/Computer_vision,0.005588605,http://en.wikipedia.org/wiki/Neuron,0.005037464,http://en.wikipedia.org/wiki/Being,0.199316151,http://en.wikipedia.org/wiki/Time,0.196126068,http://en.wikipedia.org/wiki/Sorting_algorithm,0.195941351,http://en.wikipedia.org/wiki/Neural_network,0.195758284,http://en.wikipedia.org/wiki/Machine_learning,0.194721733,4.666666667,2007,220,0.259291378,0.06966,0.338175377
2647,4,en,1220,vl,stem,0,17030,0.016159105,0.039465507,0.02454941,0.040708515,0.122125544,0.085767558,7.868139752,78.93151794,0,0.431192661,0.555003108,5,3218,158.2622951,http://en.wikipedia.org/wiki/Email,0.01983123,http://en.wikipedia.org/wiki/Probability,0.006247054,http://en.wikipedia.org/wiki/Spamming,0.003769099,http://en.wikipedia.org/wiki/Mathematical_optimization,0.003592286,http://en.wikipedia.org/wiki/Linear_programming,0.003187245,http://en.wikipedia.org/wiki/Email,0.430778754,http://en.wikipedia.org/wiki/Time,0.212274087,http://en.wikipedia.org/wiki/Lawsuit,0.208790226,http://en.wikipedia.org/wiki/Mathematical_optimization,0.203768135,http://en.wikipedia.org/wiki/Free_will,0.199050359,-1,59,21,0.206557728,0.06416,0.337270159
2648,4,en,3360,vl,misc,0,15660,0.016657335,0.043113102,0.02631579,0.056131019,0.12206047,0.116741321,8.392430427,83.00557895,0,0.642201835,0.60806271,12,7050,125.9303364,http://en.wikipedia.org/wiki/Black_carbon,0.012544617,http://en.wikipedia.org/wiki/Air_pollution,0.006249172,http://en.wikipedia.org/wiki/Carbon,0.004203137,http://en.wikipedia.org/wiki/Particulates,0.002532572,http://en.wikipedia.org/wiki/Carbon_dioxide,0.002245129,http://en.wikipedia.org/wiki/Time,0.262648076,http://en.wikipedia.org/wiki/Being,0.249353339,http://en.wikipedia.org/wiki/Politics_of_the_United_States,0.212088947,http://en.wikipedia.org/wiki/Black_carbon,0.211309719,http://en.wikipedia.org/wiki/English_modal_verbs,0.21111726,-1,257,5,0.2435326,0.04521,0.38296644
2649,4,en,230,vdm,stem,0,14950,0.01981982,0.037837838,0.034234234,0.041441441,0.126126126,0.093693694,6.989886677,80.59632138,0.14612764,0.211009174,0.565765766,5,553,141.7948718,http://en.wikipedia.org/wiki/Facial_recognition_system,0.017742984,http://en.wikipedia.org/wiki/Supervised_learning,0.014933824,http://en.wikipedia.org/wiki/Ambiguous_loss,0.012147544,http://en.wikipedia.org/wiki/Maxima_and_minima,0.007717857,http://en.wikipedia.org/wiki/Ambiguity,0.004868491,http://en.wikipedia.org/wiki/Supervised_learning,0.305356408,http://en.wikipedia.org/wiki/Learning,0.298071154,http://en.wikipedia.org/wiki/Label,0.244226521,http://en.wikipedia.org/wiki/Scientific_method,0.230643192,http://en.wikipedia.org/wiki/Record_label,0.22756766,-1,342,6,0.255547004,0.17948,0.208739877
2650,4,en,2780,vit,misc,0,15320,0.012257543,0.04606681,0.030307112,0.050242457,0.125673491,0.116783405,8.222850863,75.85473765,0,0.614678899,0.618399785,6,7310,157.5431034,http://en.wikipedia.org/wiki/Neuron,0.013426021,http://en.wikipedia.org/wiki/Mushroom_bodies,0.004887908,http://en.wikipedia.org/wiki/Neuromodulation,0.004304326,http://en.wikipedia.org/wiki/Lateral_inhibition,0.004117478,http://en.wikipedia.org/wiki/Synapse,0.003709356,http://en.wikipedia.org/wiki/Neuron,0.298360114,http://en.wikipedia.org/wiki/Experiment,0.254867254,http://en.wikipedia.org/wiki/Free_will,0.246381732,http://en.wikipedia.org/wiki/Being,0.239968638,http://en.wikipedia.org/wiki/Time,0.226424896,-1,336,19,0.338279949,0.16754,0.341719913
2651,4,en,4550,vit,stem,0,13830,0.008777664,0.037258381,0.012326081,0.04519563,0.113455972,0.155289943,8.244152358,88.79420698,0.271948459,0.681957187,0.617891493,9,10392,137.1277766,http://en.wikipedia.org/wiki/Semantic_Web,0.010635223,http://en.wikipedia.org/wiki/Ontology,0.003219979,http://en.wikipedia.org/wiki/Ontology_(information_science),0.002755818,http://en.wikipedia.org/wiki/Email,0.002299804,http://en.wikipedia.org/wiki/Computer,0.00211334,http://en.wikipedia.org/wiki/Reality,0.198871691,http://en.wikipedia.org/wiki/I,0.19287338,http://en.wikipedia.org/wiki/Knowledge,0.190155612,http://en.wikipedia.org/wiki/Technology,0.189868789,http://en.wikipedia.org/wiki/Being,0.180565943,5,1598,10,0.257390568,0.04581,0.366233769
2652,4,en,4000,vl,misc,0,15120,0.011789567,0.040818596,0.014347681,0.036814592,0.119341564,0.114447781,8.652911455,85.47595397,0.237804441,0.669724771,0.586586587,6,8752,131.28,http://en.wikipedia.org/wiki/Antibiotic,0.005131884,http://en.wikipedia.org/wiki/Lactobacillus,0.003253131,http://en.wikipedia.org/wiki/Probiotic,0.003121717,http://en.wikipedia.org/wiki/Infection,0.00238903,http://en.wikipedia.org/wiki/Diarrhea,0.002262711,http://en.wikipedia.org/wiki/Being,0.220495123,http://en.wikipedia.org/wiki/Causality,0.205912659,http://en.wikipedia.org/wiki/Scientific_method,0.203271672,http://en.wikipedia.org/wiki/Infection,0.201495827,http://en.wikipedia.org/wiki/United_Kingdom,0.199525064,-1,357,9,0.208424442,0.11458,0.276738262
2653,4,en,1200,vl,stem,0,13760,0.017388087,0.041435442,0.032556419,0.041435442,0.105438402,0.123196448,7.579835946,82.60115288,0.358006029,0.403669725,0.628930818,4,2646,132.7424749,http://en.wikipedia.org/wiki/Quadratic_programming,0.005999189,http://en.wikipedia.org/wiki/Machine_learning,0.004763657,http://en.wikipedia.org/wiki/Regularization_(mathematics),0.004660772,http://en.wikipedia.org/wiki/Spectral_clustering,0.00400871,http://en.wikipedia.org/wiki/Approximation_algorithm,0.003731278,http://en.wikipedia.org/wiki/Imaginary_unit,0.3005721,http://en.wikipedia.org/wiki/Time,0.228134752,http://en.wikipedia.org/wiki/Being,0.218408192,http://en.wikipedia.org/wiki/Free_will,0.215964691,http://en.wikipedia.org/wiki/World_War_I,0.210342094,-1,414,10,0.237493061,0.15957,0.290002881
2654,4,en,780,vl,stem,0,17030,0.014606742,0.034269663,0.049438202,0.03988764,0.123033708,0.076404494,7.17647778,82.32803648,0,0.366972477,0.607865169,9,1780,137.0988447,http://en.wikipedia.org/wiki/Reachability,0.005410768,http://en.wikipedia.org/wiki/Greedy_algorithm,0.005252349,http://en.wikipedia.org/wiki/Node_(networking),0.004455133,http://en.wikipedia.org/wiki/Approximation_algorithm,0.003625617,http://en.wikipedia.org/wiki/Information_theory,0.003301189,http://en.wikipedia.org/wiki/Node_(networking),0.322066001,http://en.wikipedia.org/wiki/Distance,0.261157964,http://en.wikipedia.org/wiki/Utility,0.234526372,http://en.wikipedia.org/wiki/Time,0.216509257,http://en.wikipedia.org/wiki/Lawsuit,0.205275738,-1,10,7,0.321821938,0.1398,0.326081699
2655,4,en,3750,vl,stem,1,14760,0.014938489,0.03222027,0.023652607,0.049794962,0.141110135,0.113210311,8.269284606,81.54617043,0.197391103,0.654434251,0.605887522,13,13366,214.0843566,http://en.wikipedia.org/wiki/Linked_data,0.00580206,http://en.wikipedia.org/wiki/Semantic_Web,0.005560009,http://en.wikipedia.org/wiki/Semantics,0.004577946,http://en.wikipedia.org/wiki/Ontology,0.004377606,http://en.wikipedia.org/wiki/Metadata,0.002867747,http://en.wikipedia.org/wiki/Being,0.214328553,http://en.wikipedia.org/wiki/Time,0.200939511,http://en.wikipedia.org/wiki/Human_nature,0.195407426,http://en.wikipedia.org/wiki/Ontology,0.192150551,http://en.wikipedia.org/wiki/Reality,0.191049459,4.5,733,36,0.455834297,0.35984,0.391722261
2656,4,en,2800,vl,stem,0,14220,0.01815323,0.039879931,0.009291023,0.03759291,0.102773013,0.162950257,8.073726195,92.14826833,0.326893411,0.608562691,0.641795312,1,6722,143.8373752,http://en.wikipedia.org/wiki/Free_software,0.005754459,http://en.wikipedia.org/wiki/Octave,0.00528134,http://en.wikipedia.org/wiki/Software,0.003175628,http://en.wikipedia.org/wiki/Source_code,0.002787023,http://en.wikipedia.org/wiki/Chemical_reaction,0.002681573,http://en.wikipedia.org/wiki/English_modal_verbs,0.209789167,http://en.wikipedia.org/wiki/Time,0.205541577,http://en.wikipedia.org/wiki/Reality,0.190334346,http://en.wikipedia.org/wiki/Time_management,0.189080853,http://en.wikipedia.org/wiki/Software,0.184143592,-1,2823,164,0.195613851,0.04662,0.280074962
2657,4,en,2440,vl,misc,0,14370,0.010908407,0.035170209,0.015986459,0.038367501,0.140116607,0.091404928,8.350608264,78.21976062,0.230086896,0.5382263,0.559714125,9,5217,128.2868852,http://en.wikipedia.org/wiki/Schizophrenia,0.01594454,http://en.wikipedia.org/wiki/Bipolar_disorder,0.010400017,http://en.wikipedia.org/wiki/Gene,0.006047399,http://en.wikipedia.org/wiki/Brain,0.00322873,http://en.wikipedia.org/wiki/Neuron,0.002847432,http://en.wikipedia.org/wiki/Brain,0.322147725,http://en.wikipedia.org/wiki/Schizophrenia,0.288527627,http://en.wikipedia.org/wiki/Evolution_of_the_brain,0.277982444,http://en.wikipedia.org/wiki/Disease,0.248771994,http://en.wikipedia.org/wiki/Time,0.247769225,-1,423,5,0.205969266,0.12353,0.259344925
2658,4,en,1240,vl,stem,0,14740,0.012224939,0.03606357,0.019559902,0.03698044,0.119498778,0.097493888,7.791610552,76.06795493,0.179484009,0.44648318,0.562041565,5,3227,156.523848,http://en.wikipedia.org/wiki/Observable,0.009852389,http://en.wikipedia.org/wiki/Uniform_module,0.00575459,http://en.wikipedia.org/wiki/Dynamical_system,0.005220104,http://en.wikipedia.org/wiki/Linear_dynamical_system,0.005103942,http://en.wikipedia.org/wiki/Singular_value_decomposition,0.004435461,http://en.wikipedia.org/wiki/Parameter,0.219531781,http://en.wikipedia.org/wiki/Algorithm,0.199493713,http://en.wikipedia.org/wiki/Machine_learning,0.196984907,http://en.wikipedia.org/wiki/Free_will,0.179046874,http://en.wikipedia.org/wiki/Probability,0.176652255,-1,298,9,0.186168507,0.08353,0.263126794
2659,4,en,1820,vit,stem,0,13800,0.018085106,0.032978723,0.035106383,0.059574468,0.109574468,0.107446809,7.468040715,85.77609258,0.318875635,0.31498471,0.622340426,5,923,30.36184211,http://en.wikipedia.org/wiki/High-resolution_transmission_electron_microscopy,0.005968868,http://en.wikipedia.org/wiki/Electron_diffraction,0.005492927,http://en.wikipedia.org/wiki/Silicon_carbide,0.005163893,http://en.wikipedia.org/wiki/Nitrogen,0.004918663,http://en.wikipedia.org/wiki/Quantum_dot,0.004621674,http://en.wikipedia.org/wiki/Scientific_method,0.286658656,http://en.wikipedia.org/wiki/Transmission_electron_microscopy,0.284417972,http://en.wikipedia.org/wiki/Experiment,0.284026627,http://en.wikipedia.org/wiki/Time,0.280451204,http://en.wikipedia.org/wiki/Being,0.278521759,-1,1376,7,0.353515979,0.16074,0.376403257
2660,4,en,2950,vl,misc,0,12730,0.014082812,0.034304285,0.02178623,0.042248435,0.135652383,0.111579201,8.473561731,83.45750912,0.151683594,0.629969419,0.599783341,3,8151,166.0081466,http://en.wikipedia.org/wiki/Gene,0.012019553,http://en.wikipedia.org/wiki/Genome,0.011261875,http://en.wikipedia.org/wiki/Human_genome,0.004932984,http://en.wikipedia.org/wiki/Protein,0.003337663,http://en.wikipedia.org/wiki/Evolution,0.00288437,http://en.wikipedia.org/wiki/Gene,0.300703091,http://en.wikipedia.org/wiki/Genome,0.295468776,http://en.wikipedia.org/wiki/Human_genome,0.252203625,http://en.wikipedia.org/wiki/Human_nature,0.234248233,http://en.wikipedia.org/wiki/Teleological_argument,0.219559929,5,539,7,0.03781122,0.02018,0.049928415
2661,4,en,710,vl,stem,0,15310,0.011691348,0.032735776,0.018706157,0.035074045,0.090413094,0.127825409,7.036417064,85.03671249,0,0.311926606,0.612626656,2,1259,105.7983193,http://en.wikipedia.org/wiki/Matrix_exponential,0.03509744,http://en.wikipedia.org/wiki/Initial_value_problem,0.012566985,http://en.wikipedia.org/wiki/Matrix_(mathematics),0.010567746,http://en.wikipedia.org/wiki/Euclidean_vector,0.004838156,http://en.wikipedia.org/wiki/Multiplication,0.003416694,http://en.wikipedia.org/wiki/Matrix_exponential,0.493586979,http://en.wikipedia.org/wiki/Matrix_(mathematics),0.318250999,http://en.wikipedia.org/wiki/Identity_matrix,0.253743345,http://en.wikipedia.org/wiki/Diagonal_matrix,0.246924575,http://en.wikipedia.org/wiki/Determinant,0.211836958,-1,66,5,0.295339776,0.12802,0.401909336
2662,4,en,2400,vit,stem,0,15680,0.0175997,0.029020783,0.02415278,0.053548025,0.117206516,0.110840667,7.814386718,87.32676684,0,0.501529052,0.611308744,4,5282,132.05,http://en.wikipedia.org/wiki/Time_complexity,0.005808566,http://en.wikipedia.org/wiki/Hinge_loss,0.004686425,http://en.wikipedia.org/wiki/Empirical_risk_minimization,0.004326266,http://en.wikipedia.org/wiki/Sample_complexity,0.004325231,http://en.wikipedia.org/wiki/Polynomial,0.004126702,http://en.wikipedia.org/wiki/Time_complexity,0.266193621,http://en.wikipedia.org/wiki/Sample_complexity,0.23968474,http://en.wikipedia.org/wiki/Function_(mathematics),0.225861219,http://en.wikipedia.org/wiki/Time,0.223325668,http://en.wikipedia.org/wiki/Being,0.219459191,-1,101,5,0.061573333,0.06344,0.043437256
2663,4,en,4230,vit,stem,0,14740,0.013596353,0.036387928,0.020591009,0.033401446,0.123939013,0.124017605,8.568534557,77.67045689,0.114960404,0.71559633,0.595881798,11,12508,177.2927002,http://en.wikipedia.org/wiki/Algorithm,0.010471803,http://en.wikipedia.org/wiki/Heuristic,0.00405821,http://en.wikipedia.org/wiki/Linear_programming,0.002521675,http://en.wikipedia.org/wiki/Mathematical_optimization,0.002025272,http://en.wikipedia.org/wiki/Integer_programming,0.001952525,http://en.wikipedia.org/wiki/Algorithm,0.278125439,http://en.wikipedia.org/wiki/Being,0.227397165,http://en.wikipedia.org/wiki/Free_will,0.224389453,http://en.wikipedia.org/wiki/Justice,0.20812138,http://en.wikipedia.org/wiki/Human_nature,0.205060034,-1,655,11,0.206943389,0.02287,0.320845374
